ID,Text,Colour,Position,Date,Pass_Ct,Rej_Ct
9706,采薇！！,red,Top,"12/29/2016, 8:18:33 PM",8,0
11815, 我是你们的过气男神的男朋友章仕晋,red,Bottom,"12/29/2016, 9:07:12 PM",4,2
5230,表白周济天,white,Bottom,"12/29/2016, 7:40:57 PM",8,0
5216,吴一敏老师和吴二敏老师，我爱你！,blue,Top,"12/29/2016, 7:40:53 PM",8,0
4858,只要有恒心,white,Bottom,"12/29/2016, 7:26:16 PM",8,0
5755,表白嘉华二hsf,red,Top,"12/29/2016, 7:45:12 PM",7,0
669,高一三班袁方洲表白QZY,red,Bottom,"12/29/2016, 6:25:29 PM",10,1
1810,三体万岁\(≧▽≦)/!,red,Top,"12/29/2016, 6:52:18 PM",7,0
5304,可以发弹幕吗？,white,Top,"12/29/2016, 7:41:35 PM",8,0
9692,盾冬大法好,white,Top,"12/29/2016, 8:18:25 PM",8,0
7818,表白老李,white,Top,"12/29/2016, 8:00:19 PM",9,0
1710,姚晨斓女神我爱你!,white,Top,"12/29/2016, 6:49:40 PM",7,0
12103,表白钱运杰,white,Bottom,"12/29/2016, 9:14:33 PM",6,0
8594,程震霄是我的,white,Top,"12/29/2016, 8:06:19 PM",8,1
2614,啾啾啾,green,Top,"12/29/2016, 7:07:36 PM",6,0
135,高一十班看过来！,blue,Bottom,"12/29/2016, 6:06:58 PM",3,0
3405,GOT7赛高！！！,red,Top,"12/29/2016, 7:16:38 PM",6,1
7153,朋友你有没有听说过人间仓强,green,Top,"12/29/2016, 7:55:35 PM",8,1
11158,1810也别跑,red,Bottom,"12/29/2016, 8:46:52 PM",4,0
5926,1808霸王表白将军,white,Top,"12/29/2016, 7:46:14 PM",8,0
8911,1805有毒哈哈哈哈,blue,Top,"12/29/2016, 8:11:01 PM",8,0
8927,1903fz表白1910pwqin,red,Top,"12/29/2016, 8:11:19 PM",8,0
3458,Die Die Die,white,Bottom,"12/29/2016, 7:16:54 PM",7,0
7212,钱程文慧，天生一对,white,Top,"12/29/2016, 7:56:05 PM",9,0
8902,gzy没人！！！,white,Top,"12/29/2016, 8:10:54 PM",7,1
3890,我突然爱上尹伟奇了几年起步啊,white,Bottom,"12/29/2016, 7:19:27 PM",7,1
2542,舞蹈好帅！！！,white,Top,"12/29/2016, 7:06:53 PM",6,0
10488,表白吉他手,white,Top,"12/29/2016, 8:38:12 PM",7,0
10543,怎么都没弹幕了,white,Top,"12/29/2016, 8:38:59 PM",2,1
4871,一直想要和你说一句谢谢 可我总是很紧张 总是搞砸 ,white,Top,"12/29/2016, 7:26:45 PM",8,0
855,肚子硬了,white,Top,"12/29/2016, 6:29:20 PM",7,1
6179,LCL,blue,Bottom,"12/29/2016, 7:47:33 PM",6,3
5172,表白柯西不,red,Top,"12/29/2016, 7:40:28 PM",9,0
6624,祝新华初的同学们新年快乐,white,Top,"12/29/2016, 7:51:49 PM",8,0
12018,或许在人群之中，从不会有人注意到我，但我还是要说，efz，我爱你！,white,Bottom,"12/29/2016, 9:12:54 PM",6,0
8913,顾嘉元学到了吗,white,Bottom,"12/29/2016, 8:11:05 PM",8,0
1595,表白紫竹,red,Bottom,"12/29/2016, 6:48:50 PM",10,0
9669,我爱程震霄,white,Top,"12/29/2016, 8:18:14 PM",8,0
7747,exo四年大赏！！,white,Top,"12/29/2016, 7:59:46 PM",8,1
6890,宝石cp！！！,white,Top,"12/29/2016, 7:53:54 PM",9,0
4277,张起灵是我的！！,white,Top,"12/29/2016, 7:22:13 PM",7,0
12322,表白1809史浩然！from一只小迷妹,white,Top,"12/29/2016, 9:18:27 PM",7,0
11378,有点像汪峰,white,Top,"12/29/2016, 8:54:00 PM",6,0
4311,EFZ被傻帽公司承包了,white,Top,"12/29/2016, 7:22:23 PM",6,1
9942,表白李正萍！我老婆！,white,Bottom,"12/29/2016, 8:20:39 PM",8,0
8196,1801-zzy,white,Top,"12/29/2016, 8:03:03 PM",9,0
3639,之,white,Top,"12/29/2016, 7:17:55 PM",6,0
1150,往上扔！,white,Top,"12/29/2016, 6:33:54 PM",5,0
6732,张江集团!!!,blue,Top,"12/29/2016, 7:52:42 PM",8,0
3631,皇马是冠军,white,Top,"12/29/2016, 7:17:53 PM",6,0
3643,巴萨是冠军！,white,Top,"12/29/2016, 7:17:56 PM",6,0
5154,二宫和也我男人,white,Top,"12/29/2016, 7:40:21 PM",7,2
11715,没人表白主唱？！,red,Top,"12/29/2016, 9:03:24 PM",6,0
11594,我选择周杰伦导师,green,Bottom,"12/29/2016, 8:57:45 PM",6,0
1203,you will never walk alone,blue,Bottom,"12/29/2016, 6:37:57 PM",9,0
6602,想看露脐装陈俊铭嘛嘿嘿嘿,white,Bottom,"12/29/2016, 7:51:36 PM",7,1
5795,前面的不要跟我抢郑谨,white,Top,"12/29/2016, 7:45:28 PM",8,0
3361,批卷子的早回来了……,white,Bottom,"12/29/2016, 7:16:23 PM",6,1
8598,讲逻辑的孙孟越大叔征婚,white,Top,"12/29/2016, 8:06:23 PM",9,0
6023,匀树运动,red,Bottom,"12/29/2016, 7:46:43 PM",8,1
1806,东方非想天则求同好,white,Top,"12/29/2016, 6:52:07 PM",1,0
119,眼睛瞎掉啦 关爱后排高三老年人啊,white,Top,"12/29/2016, 6:06:30 PM",3,0
7457,段宜恩，林在范，王嘉尔，朴珍荣，崔荣宰，斑斑，金有谦，2017红起来！！！,white,Top,"12/29/2016, 7:57:51 PM",7,2
7785,鞠易茗，刘芷琪叫你出去吃饭！！！！！！！,blue,Top,"12/29/2016, 8:00:02 PM",7,2
6992,染染染染,white,Top,"12/29/2016, 7:54:35 PM",8,1
8569,我都喜欢,white,Bottom,"12/29/2016, 8:06:00 PM",9,0
1623,祺祺最可爱♡,blue,Top,"12/29/2016, 6:48:59 PM",9,0
9932,全聚德没有便宜坊好吃,white,Top,"12/29/2016, 8:20:33 PM",8,0
110,笑死,white,Top,"12/29/2016, 6:06:14 PM",2,0
9088, 我是豆腐妹妹，我喜欢敳程哥哥！,white,Top,"12/29/2016, 8:13:05 PM",8,0
10425,大家激动不要扔瓶子→_→,red,Bottom,"12/29/2016, 8:30:39 PM",4,3
8236,%%lsq，lsq加油，信息组加油,white,Bottom,"12/29/2016, 8:03:18 PM",8,0
11197,厉害了我的学长,white,Top,"12/29/2016, 8:48:08 PM",5,0
8042,大爱武炳杰,white,Bottom,"12/29/2016, 8:01:52 PM",9,0
2394,flama99,white,Top,"12/29/2016, 7:05:37 PM",5,0
9087,五月天一生推,white,Bottom,"12/29/2016, 8:13:05 PM",7,1
2300,表白lmj巨巨，真爱,green,Top,"12/29/2016, 7:04:27 PM",4,1
9371,表白李娜,white,Top,"12/29/2016, 8:15:34 PM",9,0
239,苟利国家生死以，岂因祸福避趋之,white,Top,"12/29/2016, 6:18:30 PM",7,0
1770,前排为何一骏华厦老师征婚,blue,Top,"12/29/2016, 6:50:13 PM",5,1
3504,信仰圣光吧,white,Top,"12/29/2016, 7:17:10 PM",6,1
1808,表白szm，szm大大大男神,white,Top,"12/29/2016, 6:52:17 PM",7,0
1265,辣条5毛 香肠5元 雪碧4元 滑稽5元 辣稽10元 弹幕50元 长者99999元,blue,Bottom,"12/29/2016, 6:44:11 PM",6,1
2877,带一波俊秀X笑节奏,white,Bottom,"12/29/2016, 7:11:29 PM",4,1
10908,身高哈哈哈,white,Top,"12/29/2016, 8:43:47 PM",7,0
4050,巴萨欧冠必胜！！,white,Top,"12/29/2016, 7:20:27 PM",5,2
647,表白王巳震,white,Top,"12/29/2016, 6:24:17 PM",10,0
10114,吴超：你们是时候做一下化学作业了/::),green,Bottom,"12/29/2016, 8:22:11 PM",7,0
5320,董哥很肛,white,Top,"12/29/2016, 7:41:42 PM",6,2
11108,表白长发主唱,white,Top,"12/29/2016, 8:46:07 PM",5,0
4539,主席万岁⸜(* ॑꒳ ॑* )⸝,white,Top,"12/29/2016, 7:23:51 PM",6,1
8003,遇见你是我最好的礼物，周花花,white,Top,"12/29/2016, 8:01:35 PM",9,0
6174,come on you spurs,red,Top,"12/29/2016, 7:47:31 PM",9,0
4900,我是李享，我太愚蠢了,#FFFFFF,Top,"12/29/2016, 7:28:29 PM",9,0
7231,旺旺旺旺,red,Bottom,"12/29/2016, 7:56:12 PM",7,2
6182,贵圈真乱,white,Bottom,"12/29/2016, 7:47:34 PM",8,1
5196,谢谢表白的同学…,white,Top,"12/29/2016, 7:40:41 PM",9,0
10262,施宙蚺,white,Top,"12/29/2016, 8:23:32 PM",5,1
4772,日失姐姐我爱你啊,white,Top,"12/29/2016, 7:25:22 PM",8,0
6484,pdd五五开,red,Bottom,"12/29/2016, 7:50:09 PM",8,0
833,正能量满分,blue,Top,"12/29/2016, 6:29:11 PM",10,0
6914,我不要背政治,white,Top,"12/29/2016, 7:54:05 PM",8,1
7435,表白小宝,white,Top,"12/29/2016, 7:57:42 PM",9,0
1106,为长者折枝,white,Top,"12/29/2016, 6:32:54 PM",2,0
7512,徐bei石好帅,red,Top,"12/29/2016, 7:58:14 PM",9,0
10229,张镤文，余生可否请你指教？--钱伟杰,white,Top,"12/29/2016, 8:23:11 PM",6,0
5159,少博少博少博少博少博少博少博少博少博少博少博少博少博少博boqi！,white,Top,"12/29/2016, 7:40:22 PM",9,0
3975,顾周洲我的，谁都别抢,white,Top,"12/29/2016, 7:20:01 PM",7,0
3562,图森破,white,Bottom,"12/29/2016, 7:17:28 PM",7,0
3020,绿毛龟cnm,white,Top,"12/29/2016, 7:13:21 PM",4,0
741,彭定康说的,white,Top,"12/29/2016, 6:28:07 PM",11,0
3618,灿烈！！！！,white,Top,"12/29/2016, 7:17:50 PM",6,0
1054,表白李孝琴,blue,Top,"12/29/2016, 6:30:50 PM",6,0
3630,弹爹Army等我 kth生快！！,white,Top,"12/29/2016, 7:17:53 PM",6,0
12318,再见～,white,Top,"12/29/2016, 9:18:19 PM",6,1
6130,明时思解愠 愿斫五弦琴,white,Top,"12/29/2016, 7:47:18 PM",9,0
1409,小霸王观猎,green,Bottom,"12/29/2016, 6:47:30 PM",11,0
11944,2017，新年快乐！,blue,Bottom,"12/29/2016, 9:09:58 PM",6,0
7152,刘蛤卿是我的,red,Bottom,"12/29/2016, 7:55:35 PM",8,1
5337,校园歌手大赛创意冠军，华晨宇,red,Bottom,"12/29/2016, 7:41:48 PM",7,1
4197,表白ckf,blue,Bottom,"12/29/2016, 7:21:38 PM",8,0
9880,表白hhk！--陈曦,white,Bottom,"12/29/2016, 8:20:08 PM",8,0
4114,go go bilibili!,white,Top,"12/29/2016, 7:20:51 PM",7,0
9362,表白EXO,white,Top,"12/29/2016, 8:15:32 PM",9,0
3493,因,white,Bottom,"12/29/2016, 7:17:07 PM",6,1
425,⚈้̤͡ ˌ̫̮ ⚈้̤͡,blue,Top,"12/29/2016, 6:21:04 PM",4,0
7378,这里牛顿啦啦啦，表白欧尼酱？,white,Bottom,"12/29/2016, 7:57:20 PM",9,0
11640,表白江涛,white,Top,"12/29/2016, 8:58:47 PM",6,0
4664,おかしい,white,Top,"12/29/2016, 7:24:38 PM",7,0
649,菜菜！想蔡东山老师！,#FFFFFF,Top,"12/29/2016, 6:24:36 PM",10,0
518,我爱吴妈,blue,Bottom,"12/29/2016, 6:22:25 PM",8,0
9684,代蒋韵哲表白五月天不用谢,green,Top,"12/29/2016, 8:18:23 PM",8,0
1840,来自北大物院的祝福～（延时测试发送时间18：53）,white,Top,"12/29/2016, 6:54:13 PM",5,0
11260,蛤丝大二附中,red,Top,"12/29/2016, 8:50:57 PM",5,1
99,！！！,blue,Top,"12/29/2016, 6:05:56 PM",2,0
4348,▁▂▃▄▅▆▇█▇▆▅▄▃▂▁▁▂▃▄▅▆▇█▇▆▅▄▃▂▁,white,Top,"12/29/2016, 7:22:38 PM",5,2
4280,仓鼠喜欢柠檬！！！！！！,white,Top,"12/29/2016, 7:22:14 PM",7,0
3865,1604小美人嫁给我吧～,white,Top,"12/29/2016, 7:19:17 PM",7,1
5675,查利亚？,white,Bottom,"12/29/2016, 7:44:41 PM",7,0
8355,刘轶洲，想念你卫生间的低吟,red,Top,"12/29/2016, 8:04:11 PM",6,2
12357,dick,red,Top,"12/29/2016, 9:32:24 PM",0,0
7894,这弹幕信息量这么大，在场的老师已经准备好查水表的工作了,white,Bottom,"12/29/2016, 8:00:50 PM",9,0
5924,表白1903lzy,white,Top,"12/29/2016, 7:46:13 PM",8,0
10976,身高差,white,Bottom,"12/29/2016, 8:44:24 PM",5,0
11782,表白弹幕组w,white,Top,"12/29/2016, 9:06:26 PM",6,0
4127,我儿子小卫浴超可爱！,white,Top,"12/29/2016, 7:20:58 PM",7,0
12299,白石麻衣我爱你！！,white,Top,"12/29/2016, 9:17:58 PM",6,1
342,我是堂吉诃德，来自拉曼查的骑士,white,Top,"12/29/2016, 6:20:27 PM",4,0
8333,我是金明昊，我喜欢程震霄,blue,Bottom,"12/29/2016, 8:04:03 PM",8,0
2306,表白1808陈源智,white,Top,"12/29/2016, 7:04:35 PM",5,0
3174,朱逸文，静静是谁,white,Top,"12/29/2016, 7:14:55 PM",7,0
6826,2017出国党加油,white,Top,"12/29/2016, 7:53:29 PM",8,0
3467,圣光会脏死你,blue,Bottom,"12/29/2016, 7:16:57 PM",6,1
1383,让我来组成弹幕,red,Top,"12/29/2016, 6:47:14 PM",10,0
12062,渡邉理佐一生应援！！！,red,Top,"12/29/2016, 9:14:08 PM",5,1
832,这是否有钦定的嫌疑呢,red,Top,"12/29/2016, 6:29:11 PM",9,0
5136,表白1902❤❤爱你们,white,Top,"12/29/2016, 7:40:14 PM",9,0
4013,蒋嵘我要了,red,Bottom,"12/29/2016, 7:20:17 PM",8,0
9295,前排低价甩卖yj,white,Top,"12/29/2016, 8:14:58 PM",8,1
3259,不要回答 不要回答 不要回答 不要回答 不要回答 不要回答 不要回答,red,Top,"12/29/2016, 7:15:38 PM",6,1
4275,表白高一三的报上！名来！,green,Top,"12/29/2016, 7:22:13 PM",7,0
2788,观众席右边的讨要荧光棒,white,Top,"12/29/2016, 7:09:19 PM",6,0
1856,讲个鬼故事，马上就考试了,red,Top,"12/29/2016, 6:55:40 PM",6,0
6969,选政治！,white,Top,"12/29/2016, 7:54:24 PM",8,1
9222,表白弯弯弯弯wwʕ•̫͡•ོʔ•̫͡•ཻʕ•̫͡•ʔ•͓͡•ʔ,white,Bottom,"12/29/2016, 8:14:18 PM",7,1
9128,这里五月天八年脑残粉看了2007以后所有的演唱会,white,Bottom,"12/29/2016, 8:13:26 PM",8,0
7927,大爱武炳杰,white,Bottom,"12/29/2016, 8:01:08 PM",8,1
4147,我爱沈慧芬,red,Top,"12/29/2016, 7:21:11 PM",7,0
4789,上港争取明年进中甲,white,Bottom,"12/29/2016, 7:25:29 PM",9,0
11038,小蠢~,red,Top,"12/29/2016, 8:45:13 PM",5,0
3901,我叫吴杨表白wsj,blue,Top,"12/29/2016, 7:19:31 PM",7,0
5942,表白周楠的每个呼噜声,blue,Top,"12/29/2016, 7:46:19 PM",8,0
6688,陈俊铭最高！！！,white,Top,"12/29/2016, 7:52:25 PM",8,0
9125,。。。。,#FFFFFF,Top,"12/29/2016, 8:13:25 PM",5,3
4625,表白李奕炜,blue,Top,"12/29/2016, 7:24:23 PM",7,0
11688,          ,white,Bottom,"12/29/2016, 9:01:18 PM",4,3
1826,阿了李锡瑞阿了李锡瑞阿了李锡瑞阿了李锡瑞,green,Top,"12/29/2016, 6:53:06 PM",4,3
1120,断背山下百合花开,white,Bottom,"12/29/2016, 6:33:09 PM",5,0
11238,难道不是像在顺丰快递中心的爱心义演嘛(⊙_⊙),white,Top,"12/29/2016, 8:50:19 PM",4,2
10394,百度搜索:爱拍YOTO,white,Top,"12/29/2016, 8:27:35 PM",3,3
3648,申花是冠军,white,Top,"12/29/2016, 7:17:57 PM",6,0
837,欢迎学弟学妹报考复旦大学，刘正奇在复旦等你泡。,white,Top,"12/29/2016, 6:29:13 PM",9,0
8850,表白青叶纺,white,Bottom,"12/29/2016, 8:10:02 PM",8,1
293,你们啊思想江化,red,Top,"12/29/2016, 6:20:09 PM",4,0
6887,白水斋主；政治呀,red,Top,"12/29/2016, 7:53:54 PM",6,0
10761,linkin park！！！,blue,Top,"12/29/2016, 8:41:47 PM",6,0
7950,陈叶没敌客！,blue,Top,"12/29/2016, 8:01:15 PM",9,0
8245,pao哥Pls诚信征婚,white,Bottom,"12/29/2016, 8:03:23 PM",5,3
5269,徐R阳 陈B凡 朱Q腾,white,Bottom,"12/29/2016, 7:41:17 PM",8,0
4511,刘立凡我知道是你,white,Bottom,"12/29/2016, 7:23:41 PM",7,1
5309,王悦朋包揽前三,white,Bottom,"12/29/2016, 7:41:37 PM",8,0
9682,唐爷：语文写偏题还有功夫谈恋爱！！都该死！！,red,Top,"12/29/2016, 8:18:22 PM",8,0
8601,不坐不坐,white,Bottom,"12/29/2016, 8:06:25 PM",8,1
10185,朱海阳的幸福时刻,red,Bottom,"12/29/2016, 8:22:52 PM",6,0
47,啊，可以fa♂了,white,Top,"12/29/2016, 6:05:21 PM",2,0
5679,少博少博少博,white,Top,"12/29/2016, 7:44:42 PM",7,0
208,苟利国家生死以，岂因祸福避趋之,white,Top,"12/29/2016, 6:14:12 PM",7,0
1026,表白高一2班凌jixiang,green,Bottom,"12/29/2016, 6:30:19 PM",7,0
2756,巧了 我也叫莫扎特,white,Top,"12/29/2016, 7:08:37 PM",6,0
758,续一秒,blue,Top,"12/29/2016, 6:28:17 PM",11,0
1413,ICBM,green,Top,"12/29/2016, 6:47:32 PM",11,0
2043,1710蒋嵘求打包带走！,green,Top,"12/29/2016, 6:58:43 PM",4,0
5532,王康桥政治班第一男神,white,Bottom,"12/29/2016, 7:43:43 PM",8,0
8098,地理A+96，爽翻天,white,Top,"12/29/2016, 8:02:16 PM",9,0
459,紫竹1903勿忘做精博,red,Top,"12/29/2016, 6:21:40 PM",5,0
8843,信仰圣光吧,red,Bottom,"12/29/2016, 8:09:56 PM",8,1
6443,我是1913李泽宇表白txn,white,Top,"12/29/2016, 7:49:46 PM",8,0
9090,申卓是强的啊啊啊啊啊啊啊啊啊啊,blue,Bottom,"12/29/2016, 8:13:06 PM",7,1
4767,表白zzh,red,Top,"12/29/2016, 7:25:21 PM",8,0
10948,白石麻衣是我的,blue,Top,"12/29/2016, 8:44:10 PM",3,2
9343,今晚的一切都将成为青春最美丽的回忆！,#FFFFFF,Top,"12/29/2016, 8:15:25 PM",9,0
943,然而你并不是川普,white,Bottom,"12/29/2016, 6:29:48 PM",7,0
5624,学委从阴影降临,white,Top,"12/29/2016, 7:44:23 PM",7,1
2002,王巳震老师你还是没有女朋友！！！,white,Top,"12/29/2016, 6:58:25 PM",3,0
4351,我是郑涵之我爱陈申一,red,Top,"12/29/2016, 7:22:39 PM",7,0
11741,■■■■■■■■■■■■■■■■■■■■■,white,Top,"12/29/2016, 9:05:02 PM",5,1
5003,石昆老大你下次别再吃泡面了……,white,Top,"12/29/2016, 7:38:45 PM",8,1
7688,多少单身doge今年能脱单,white,Top,"12/29/2016, 7:59:20 PM",9,0
6956,戴逸翔最最强！,white,Bottom,"12/29/2016, 7:54:19 PM",9,0
8311,/::),white,Bottom,"12/29/2016, 8:03:52 PM",5,3
11179,叔叔我们约！,white,Top,"12/29/2016, 8:47:13 PM",2,2
4165,1912的都会求导！,blue,Top,"12/29/2016, 7:21:22 PM",7,0
757,王涵秋最漂亮啦,white,Top,"12/29/2016, 6:28:16 PM",11,0
2827,表白txp！,white,Top,"12/29/2016, 7:09:59 PM",5,0
7040,选化学！,white,Bottom,"12/29/2016, 7:54:53 PM",9,0
7371,咋全是格子衬衫,blue,Top,"12/29/2016, 7:57:17 PM",9,0
3512,董泽昊rbq,blue,Top,"12/29/2016, 7:17:12 PM",6,1
2694, Es muy emocionante.,white,Bottom,"12/29/2016, 7:08:13 PM",6,0
6645,🐸,white,Bottom,"12/29/2016, 7:52:00 PM",8,0
5449,act的加油,white,Top,"12/29/2016, 7:43:02 PM",7,0
7680,表白shr 主席赛高,green,Top,"12/29/2016, 7:59:18 PM",9,0
10014,程震霄程震霄看台上,white,Top,"12/29/2016, 8:21:23 PM",7,0
1775,/::)/::)/::)/::)/::)/::)/::)/::),red,Top,"12/29/2016, 6:50:19 PM",6,0
11483,吉他手有点像金靖,red,Top,"12/29/2016, 8:55:37 PM",6,0
9150,黑：总有一天，我要撕碎这片虚伪的星空,white,Top,"12/29/2016, 8:13:39 PM",9,0
6985,刘文儿染上了(ಡωಡ) ,white,Bottom,"12/29/2016, 7:54:31 PM",8,1
6719,🐸🐸🐸🐸,white,Top,"12/29/2016, 7:52:37 PM",7,1
11490,我是章子怡,red,Bottom,"12/29/2016, 8:55:44 PM",6,0
4412,钱程文慧，天生一对,white,Top,"12/29/2016, 7:23:01 PM",7,0
3796,ywq能看见吗,white,Top,"12/29/2016, 7:18:50 PM",8,0
12003,表白张隽翔！！！师父加油加油～～,white,Bottom,"12/29/2016, 9:11:57 PM",6,0
11783,■■■■■■■■■■■■■■■■■■■■■,white,Top,"12/29/2016, 9:06:27 PM",5,1
1448,_(:з」∠)_,blue,Top,"12/29/2016, 6:47:45 PM",11,0
10335,打死欧皇,white,Top,"12/29/2016, 8:24:40 PM",0,6
216,苟利国家生死以，岂因祸福避趋之,white,Top,"12/29/2016, 6:15:14 PM",10,0
1604,何一骏老师早日脱团,red,Top,"12/29/2016, 6:48:53 PM",9,0
8470,吴远科上去跳啊,white,Bottom,"12/29/2016, 8:05:05 PM",7,1
11183,表白1810ffy！,red,Top,"12/29/2016, 8:47:20 PM",4,0
3548,我是VIP我没走！！,white,Top,"12/29/2016, 7:17:23 PM",6,1
9289,暗中观察,red,Top,"12/29/2016, 8:14:54 PM",7,1
6961,我是陶嘉俊，爸爸一打五，不服来战,white,Top,"12/29/2016, 7:54:21 PM",8,1
1001,高一五班强势围观,blue,Top,"12/29/2016, 6:30:08 PM",7,0
154,yy测试弹幕,white,Top,"12/29/2016, 6:08:03 PM",4,0
10588,主唱下来让吉他手唱,white,Bottom,"12/29/2016, 8:39:37 PM",7,1
7502,王骏政治秒杀孙的妮,red,Top,"12/29/2016, 7:58:11 PM",9,0
4064,富强、民主、文明、和谐、自由、平等、公正、法治、爱国、敬业、诚信、友善,red,Top,"12/29/2016, 7:20:32 PM",6,1
9756,表白弯弯弯弯wwʕ•̫͡•ོʔ•̫͡•ཻʕ•̫͡•ʔ•͓͡•ʔ,white,Bottom,"12/29/2016, 8:19:00 PM",7,1
1068,表白李奕伟,green,Top,"12/29/2016, 6:31:06 PM",7,0
11351,壮哉我酷玩,white,Top,"12/29/2016, 8:53:24 PM",6,0
9838,张梓宜你的女神呢,white,Bottom,"12/29/2016, 8:19:40 PM",7,1
11742,表白电视台,white,Bottom,"12/29/2016, 9:05:05 PM",6,0
10889,表白高新！！！！！！！一米八捅破天际！！！！,white,Bottom,"12/29/2016, 8:43:38 PM",6,1
9268,hc@yy,green,Bottom,"12/29/2016, 8:14:47 PM",6,2
12220,我要好好学剑道www,red,Bottom,"12/29/2016, 9:16:40 PM",7,0
8537,fantastic blinds,blue,Bottom,"12/29/2016, 8:05:34 PM",7,1
10058,表白王嘉瑞,green,Bottom,"12/29/2016, 8:21:43 PM",7,0
290,0000,#FFFFFF,Top,"12/29/2016, 6:20:08 PM",4,0
839,表白张天纵！,#FFFFFF,Top,"12/29/2016, 6:29:14 PM",9,0
6445,让（lang）我们来看这（ze）个质（zi）点！,green,Bottom,"12/29/2016, 7:49:49 PM",8,0
11878,肖舒凡是,blue,Top,"12/29/2016, 9:08:26 PM",6,0
1916,衍知求爱魏忠贤,white,Top,"12/29/2016, 6:56:48 PM",7,1
12135,高考满分！,white,Top,"12/29/2016, 9:14:56 PM",7,0
5017,张乐天是日失姐姐的,white,Top,"12/29/2016, 7:39:07 PM",8,1
537,18届高能qwq,blue,Top,"12/29/2016, 6:22:35 PM",9,0
10956,是楠哥的,white,Top,"12/29/2016, 8:44:15 PM",5,0
7544,表白田一农,blue,Bottom,"12/29/2016, 7:58:27 PM",9,0
2810,我是莫扎特爷爷,white,Top,"12/29/2016, 7:09:37 PM",5,1
12281,元 首 万 岁,white,Top,"12/29/2016, 9:17:42 PM",0,7
11607,为你们爆灯！！疯狂转身,white,Top,"12/29/2016, 8:58:03 PM",6,0
6140,少博别在我旁边lu管！,white,Top,"12/29/2016, 7:47:21 PM",9,0
6240,吕思熠是帅啊！！！,white,Bottom,"12/29/2016, 7:47:55 PM",9,0
6835,劉文染👀,white,Top,"12/29/2016, 7:53:33 PM",7,1
7120,历史  就不能有写作吗？！,white,Top,"12/29/2016, 7:55:24 PM",9,0
8084,罗小博我知道是你,white,Bottom,"12/29/2016, 8:02:07 PM",8,1
4439,张江集团wwww,red,Top,"12/29/2016, 7:23:13 PM",6,1
3046,吴昊大勃勃,blue,Top,"12/29/2016, 7:13:46 PM",5,0
6715,👿👿👿👿👿👿,red,Top,"12/29/2016, 7:52:36 PM",7,1
764,学习不如跳舞，跳舞不如膜蛤,blue,Bottom,"12/29/2016, 6:28:23 PM",11,0
8847,xswl,white,Top,"12/29/2016, 8:10:00 PM",9,0
6564,陈俊明是gay么他喜欢男孩子么,white,Bottom,"12/29/2016, 7:51:09 PM",7,1
11315,组建时期完美,red,Top,"12/29/2016, 8:52:43 PM",6,0
5592,吕思熠是帅啊,blue,Top,"12/29/2016, 7:44:10 PM",8,0
5420,zsj表白myj!,red,Bottom,"12/29/2016, 7:42:41 PM",6,1
6466,台上妹子平胸,white,Bottom,"12/29/2016, 7:50:00 PM",5,3
2108,学习不如跳舞 跳舞不如膜蛤,blue,Bottom,"12/29/2016, 7:00:48 PM",6,0
6601,进北的好好养病hhhhhh,white,Top,"12/29/2016, 7:51:36 PM",7,1
3216,我是张瑞阳，我信仰安拉,white,Top,"12/29/2016, 7:15:15 PM",6,1
3000,嘻嘻嘻,blue,Top,"12/29/2016, 7:13:07 PM",4,1
7949,杨冰最可爱！！！！,white,Top,"12/29/2016, 8:01:14 PM",9,0
5791,哲学复兴不可避免,red,Bottom,"12/29/2016, 7:45:28 PM",8,0
4774,金慕华才是王道！,green,Top,"12/29/2016, 7:25:24 PM",7,1
7022,阿宽,white,Bottom,"12/29/2016, 7:54:46 PM",8,1
7532,Jimi❤️,white,Top,"12/29/2016, 7:58:23 PM",9,0
6698,垇垇是程宝宝的,white,Top,"12/29/2016, 7:52:29 PM",8,0
10677,万思帅！,white,Top,"12/29/2016, 8:40:42 PM",7,0
9184,表白阿信 怪兽,white,Top,"12/29/2016, 8:13:55 PM",8,0
7320,不做物理作业？午马分尸伺候,white,Bottom,"12/29/2016, 7:56:56 PM",9,0
1030,华廈是我的！！！,white,Bottom,"12/29/2016, 6:30:19 PM",6,1
10684,上港是冠军,red,Top,"12/29/2016, 8:40:49 PM",6,0
9714,我是杨立松，谁要和我面基？,red,Bottom,"12/29/2016, 8:18:39 PM",7,1
6776,表白弓长大丨司,red,Top,"12/29/2016, 7:53:00 PM",7,1
2117,张欣雨最美！女神！,red,Top,"12/29/2016, 7:01:01 PM",5,0
8820,滴滴打人年会表演,white,Bottom,"12/29/2016, 8:09:31 PM",8,1
2437,表白大月亮,red,Top,"12/29/2016, 7:05:57 PM",5,0
9403,李昱辰我男神 李昱辰我男神 李昱辰我男神 李昱辰我男神,white,Bottom,"12/29/2016, 8:15:50 PM",9,0
9389,如果希望有颜色那一定是蓝色的,blue,Top,"12/29/2016, 8:15:43 PM",9,0
11912,Dark 唱,white,Top,"12/29/2016, 9:09:09 PM",5,1
378,1803扶她远赛高！,red,Top,"12/29/2016, 6:20:38 PM",4,0
856,好好看！,white,Bottom,"12/29/2016, 6:29:20 PM",8,0
